propertyCode,thumbnail,externalReference,numPhotos,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,hasLift,floor,labels,neighborhood,newDevelopmentFinished,parkingSpace.parkingSpacePrice
101005699,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/01/d9/1106773125.jpg,13685-G,34,110000.0,flat,sale,84.0,True,1,1,Camino de la Zubia no number,Granada,La Zubia,La Zubia,es,37.1229304,-3.6012132,True,https://www.idealista.com/inmueble/101005699/,6053,"We offer this beautiful completely renovated apartment for sale in the Center of Ogíjares. It has a nice and spacious living room, kitchen with a window open to the living-dining room, balcony with a closet, full bathroom and two bedrooms. It is very bright and pleasant, with sun practically all day, and a reform that was carried out taking care of all the details. The unbeatable area, close to all services, bus stop, supermarkets... It also includes in the price a garage space and a storage room. Do not hesitate and ask us!",True,good,False,1310.0,True,True,False,False,False,False,flat,,"La Zubia, La Zubia",Flat in Camino de la Zubia no number,,True,True,True,1,,,,
101182311,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/22/1a/1113531278.jpg,717568,9,79000.0,flat,sale,100.0,True,2,1,Casco Historico,Granada,Churriana de la Vega,Casco Historico,es,37.1467279,-3.6517965,False,https://www.idealista.com/inmueble/101182311/,5817,"Nice 2-bedroom apartment, with heating and garage space, located in Churriana de la Vega, next to Parque de la Ilusión and close to all kinds of shops and services. It consists of: hall, living room with built-in kitchen furnished and equipped with electrical appliances, 2 bedrooms and bathroom. It has natural gas heating and is in good condition. Parking space included in the price. It is a ground floor in a building with an elevator built in 2005. Negotiable price. We do not charge fees to the buyer. Call us and see it without obligation, we will be happy to assist you. More properties from our portfolio in.",False,good,False,790.0,False,False,False,False,False,False,flat,,"Casco Historico, Churriana de la Vega",Flat,,True,True,True,bj,,,,
100955353,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/9d/89/1105090859.jpg,,50,122200.0,flat,sale,120.0,True,4,2,"Avenida de Pulianas, 63",Granada,Granada,San Francisco Javier,es,37.1964254,-3.6043791,True,https://www.idealista.com/inmueble/100955353/,2184,"GREAT OPPORTUNITY FOR STUDENT INVESTMENT OR AS USUAL HOME. ADDITIONAL GARAGE SPACE IN FRONT OF THE BUILDING. The Inmogr agency offers for sale a large apartment with approximately 113 square meters, in one of the best areas of Granada, a few meters from the Police Headquarters, and surrounded by shops and services, with a bus stop at the gate of the residential. The property is located in a private residential area, with well-kept garden areas and video surveillance in community areas. Building with 2 elevators and also HAS CENTRAL HEATING. The exterior and bright house, on the corner, has an entrance hall, a spacious living-dining room with access to a balcony with beautiful views, a large independent kitchen with a laundry area, 4 bedrooms, and finally 2 bathrooms. AGENCY FEES 2% FINAL SALE PRICE Do not miss this magnificent opportunity. Inmogr. is.",True,good,False,1018.0,True,False,False,False,False,False,flat,,"San Francisco Javier, Granada","Flat in Avenida de Pulianas, 63",,True,False,True,1,,,,5000.0
101158962,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/28/81/6d/1112406470.jpg,,36,240000.0,flat,sale,100.0,True,3,2,Calle Conde Cifuentes,Granada,Granada,Figares,es,37.1694044,-3.6007801,False,https://www.idealista.com/inmueble/101158962/,903,"CHANCE. DOWNTOWN, EXTERIOR, SPACIOUS AND BRIGHT. Central heating. This beautiful apartment is offered for sale in an unbeatable location. Surrounded by all kinds of services, bus and metro stops nearby, shops, supermarkets, leisure and restaurant areas, parks for walking, schools, institutes.. . Quiet area, property with doorman and daily garbage collection. The apartment overlooks Conde Cifuentes and Pintor Zuloaga streets. It does not need reforms. It has a living-dining room with a private terrace, an independent and fully equipped kitchen, currently running on butane but there is an option to use natural gas, three spacious, complete bedrooms and finally two bathrooms. In the hallway we find a large closet. Both the bedrooms and the living room face the outside, only the kitchen and bathrooms face a quiet communal patio. Fees only 1.5% of the final sale price. Visits and reservations. Inmogr. is.",True,good,False,2400.0,True,False,False,False,False,False,flat,,"Figares, Granada",Flat in Calle Conde Cifuentes,,,,True,3,,,,
98715892,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/d8/59/1021420848.jpg,,28,99900.0,flat,sale,66.0,True,2,1,Maracena,Granada,Maracena,,es,37.2038567,-3.6367805,False,https://www.idealista.com/inmueble/98715892/,4489,"Great apartment in Marcena of 51 m2 useful.Year of construction of 2007. It consists of 2 bright rooms, a very spacious living-dining room, a fully equipped kitchen and 1 bathroom.It has a small balcony, very bright and to the outside with views of Maracena.Garage space and storage room available. It is located very close to the center of Maracena, with good connection to transport services and shops. FREE FINANCIAL STUDY WITHOUT COMMITMENT.Our KIRON financial department has more than 10 banking entities in agreement and has been operating in Spain for more than 25 years without interruption. TECNOCASA real estate agency in Maracena, located at c/ Leonardo da vinci nº2, local 3 entrance by Blas Otero next to Deportes Ali COME VISIT IT AND DON'T MISS THE OPPORTUNITY! Telephone: 958 04 33 03.",True,good,False,1514.0,True,False,False,False,False,False,flat,,Maracena,Flat,,,,True,2,,,,
95985552,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/54/9e/b3/1045836641.jpg,,44,64900.0,chalet,sale,149.0,False,3,1,Cijuela,Granada,Cijuela,,es,37.19824,-3.81029,False,https://www.idealista.com/inmueble/95985552/,18898,"House on the ground floor, which consists of a living room, living room, kitchen, 3 bedrooms, bathroom with shower and exterior window, patio of about 38.65 m2 with the possibility of expanding about 37 m2 more.",True,renew,False,436.0,True,False,False,False,False,False,chalet,terracedHouse,Cijuela,Terraced house,,,,,,,,,
100152600,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e8/cf/74/1071206633.jpg,,25,38000.0,chalet,sale,100.0,False,3,2,Santa Fe,Granada,Santa Fe,,es,37.1924113,-3.7155584,False,https://www.idealista.com/inmueble/100152600/,10499,"Housing in the center of Santa Fe divided into 2 floors to reform: On the ground floor we find a dining room of about 12.46 m2, a bedroom of about 6.94 m2, kitchen, storage room, pantry, bathroom and patio.   On the first floor we find 2 bedrooms, a full bathroom and an open terrace.   Call us and request information without obligation. Find us in Santa Fe, Avenida de la hispanidad nº16, local 4 - (18320) phone: 958 96 36 99/ 685 78 35 80.",True,renew,False,380.0,True,False,False,False,False,False,chalet,terracedHouse,Santa Fe,Terraced house,,,,,,,,,
99284845,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/ae/7c/1039225629.jpg,,37,74900.0,chalet,sale,300.0,False,5,2,Santa Fe,Granada,Santa Fe,,es,37.1924755,-3.7173855,False,https://www.idealista.com/inmueble/99284845/,10659,"Semi-detached house in the Barrio de la Pulga distributed over 3 floors: On the ground floor we find an independent apartment with a living room-kitchen, a bedroom, a bathroom, a garage. On the first floor we have a living room-hall, a kitchen to reform, 4 bedrooms, a full bathroom and a terrace.   On the second floor we find a terrace of approximately 80 m2 and a tower with storage space.   Call us and request information without obligation. Find us in Santa Fe, Avenida de la hispanidad nº16, local 4 - (18320) tel. : 958 96 36 99/ 685 78 35 80.",True,renew,False,250.0,True,False,False,False,False,False,chalet,semidetachedHouse,Santa Fe,Semi-detached house,,True,True,,,,,,
100390687,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b1/d9/ff/1083209100.jpg,,35,79900.0,chalet,sale,167.0,False,3,2,Fuente Vaqueros,Granada,Fuente Vaqueros,,es,37.2208372,-3.784457,False,https://www.idealista.com/inmueble/100390687/,17160,"Duplex of 167 m2, in the area of the Murciana Store, distributed over two floors: On the ground floor we find a garage. On the first floor we have 2 large living rooms, one of them with a fireplace, kitchen and full bathroom. On the top floor we find 3 bedrooms, a full bathroom and a terrace.   Call us and request information without obligation. Find us in Santa Fe, Avenida de la hispanidad nº16, local 4 - (18320) tel.: /.",True,good,False,478.0,True,False,False,False,False,False,chalet,terracedHouse,Fuente Vaqueros,Terraced house,,True,True,,,,,,
100515161,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/10/2f/1090237372.jpg,,28,39900.0,chalet,sale,157.0,False,6,1,Santa Fe,Granada,Santa Fe,,es,37.1875633,-3.7218063,False,https://www.idealista.com/inmueble/100515161/,10977,"House to reform in the area of the Local Police of Santa Fe, approximately 157 m2, which is distributed over 3 floors: The ground floor is distributed in 2 bedrooms and a full bathroom. The first floor consists of 3 rooms and a storage room.   The second floor consists of 2 bedrooms and a bathroom with access to a covered terrace.   Call us and request information without obligation. Find us in Santa Fe, Avenida de la hispanidad nº16, local 4 - (18320) tel. : 958 96 36 99/ 685 78 35 80.",True,renew,False,254.0,True,False,False,False,False,False,chalet,terracedHouse,Santa Fe,Terraced house,,,,,,,,,
100515014,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e4/05/c1/1090234179.jpg,,23,64900.0,chalet,sale,174.0,False,3,1,Santa Fe,Granada,Santa Fe,,es,37.1864132,-3.7182244,False,https://www.idealista.com/inmueble/100515014/,10648,"Semi-detached house in the center of town, which is composed of two floors: On the ground floor we find two living rooms, a small patio, a room, and a large toilet.   On the first floor we have 3 large rooms and a large bathroom, there is also access to another floor/terrace where there is a small room.   Call us and request information without obligation. Find us in Santa Fe, Avenida de la hispanidad nº16, local 4 - (18320) tel. : 958 96 36 99/ 685 78 35 80.",True,good,False,373.0,True,False,False,False,False,False,chalet,terracedHouse,Santa Fe,Terraced house,,,,,,,,,
94694023,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/03/2b/901862058.jpg,pp.39.9.eb,24,26900.0,chalet,sale,213.0,False,3,1,Pinos-Puente,Granada,Pinos-Puente,,es,37.2494818,-3.7471228,False,https://www.idealista.com/inmueble/94694023/,15408,"Large house of 213 m2, located in the Downtown Area of Pinos Puente.   House to reform divided into 3 floors: ground floor where we find the entrance hall, living room, living room, kitchen with laundry room and bathroom. Courtyard.   First floor with 2 bedrooms (one of them with 2 balconies), and another room with a large loft.   Third floor with one more bedroom.   Perfectly communicated with shops, exit to highway, Ring Road and other areas of Granada..",False,renew,False,126.0,False,False,False,False,False,False,chalet,terracedHouse,Pinos-Puente,Terraced house,,,,,,,,,
