propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,superTopHighlight,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,suggestedTexts.subtitle,suggestedTexts.title,labels,detailedType.subTypology,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100786199,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5f/ed/31/1098818034.jpg,VV2303022,50,,1150000.0,chalet,sale,340.0,False,4,3,subdistrict Playa de la Malvarrosa,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.482473,-0.3276362,False,https://www.idealista.com/inmueble/100786199/,4403,"House for sale with Terrace in Malvarrosa (Valencia) 340 sqm house with Terrace and views in Malvarrosa, Valencia. The property has 4 bedrooms, 2 bathrooms, swimming pool, gymnasium, 1 parking space, air conditioning, fitted wardrobes, laundry room, balcony, garden and heating.",True,good,False,,3382.0,True,False,False,False,False,False,True,True,chalet,"Playa de la Malvarrosa, València",Semi-detached house,,semidetachedHouse,,
100136415,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/be/9f/1070435638.jpg,VV2203057,20,2,690000.0,flat,sale,264.0,True,4,3,Calle d'Isabel la Catòlica,València,València,L'Eixample,es,El Pla del Remei,39.4672762,-0.3700723,False,https://www.idealista.com/inmueble/100136415/,608,"Amazing flat for sale in Pla del Remei (Valencia) It has two entrance doors, one gives access to the hall and the other to the kitchen. The house has four double bedrooms, two bathrooms, a dressing room, a large kitchen, and a large living room with two windows and a large terrace. The house is located on the second floor of a building from 1969 that has a concierge and parking space. This flat has a total area of 264m². This property is located in the best area of Valencia, between Calle Colón and Mercado de Colón, and has all the services nearby and transport connections.",False,renew,False,True,2614.0,True,False,False,False,False,False,True,True,flat,"El Pla del Remei, València",Flat in Calle d'Isabel la Catòlica,,,,
100214224,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cf/92/15/1073503429.jpg,VV2301060,51,1,350000.0,flat,sale,106.0,True,2,2,subdistrict Arrancapins,València,València,Extramurs,es,Arrancapins,39.4639976,-0.3876467,False,https://www.idealista.com/inmueble/100214224/,1175,"Flat for sale with Terrace in Arrancapins (Valencia) Brand new 84 sqm flat with a 22sqm Terrace and views in Arrancapins, Valencia. The property has 2 bedrooms, 2 bathrooms, 1 parking space, air conditioning, fitted wardrobes, balcony, heating and storage room.",False,good,False,True,3302.0,True,False,False,False,False,False,True,True,flat,"Arrancapins, València",Flat,,,,
98270731,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/03/21/92/1006191754.jpg,VV2012066,29,en,720000.0,flat,sale,194.0,True,3,2,Calle de Ciscar,València,València,L'Eixample,es,Gran Vía,39.4688604,-0.3665787,False,https://www.idealista.com/inmueble/98270731/,841,"Flat for sale in Gran Vía (Valencia) 194 sqm flat in Gran Vía, Valencia. The property has 3 bedrooms, 2 bathrooms, air conditioning, fitted wardrobes, balcony, heating and storage room.",False,good,False,True,3711.0,False,False,False,False,False,False,,,flat,"Gran Vía, València",Flat in Calle de Ciscar,,,,
98270267,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/39/c5/24/1006177365.jpg,VV1910007-1,26,3,1200000.0,flat,sale,200.0,True,4,3,Calle del Gravador Esteve,València,València,L'Eixample,es,El Pla del Remei,39.4702069,-0.3694199,False,https://www.idealista.com/inmueble/98270267/,590,"Design reform in Pla del Remei In the heart of Pla del Remei, next to the emblematic Mercado de Colon we find this excellent house with careful design reform to detail. Located in a beautiful building at the end of the 18th century, we will find an exquisite property in which a spectacular design reform has been carried out. The property consists of a large hall that gives way to a living room with two balconies that fall to the facade, this house has four bedrooms and three bathrooms. One of the rooms is the master suite that is accompanied by an elegant marble bathroom and its corresponding dressing room, this room has a balcony that falls to the courtyard of apples, of the remaining three rooms there is another that has its bathroom, its kitchen office stands out for its successful combination of elegance and modernism, this house also has an ironing room and a storage room of 25m on the roof. In the design of this property, even the smallest details have been taken care of, using the highest quality materials. Located in one of the noble areas of the city of Valencia, a few meters from the Xerea neighborhood, included in the Pla del Remei neighborhood, with all the necessary services to provide the necessary comfort. For more information do not hesitate to contact us, we will be happy to assist you.",False,good,False,True,6000.0,False,False,False,False,False,False,,,flat,"El Pla del Remei, València",Flat in Calle del Gravador Esteve,,,,
98270313,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/fa/c3/1006179332.jpg,VV2208029,21,6,580000.0,duplex,sale,88.0,True,1,2,Plaza de l'Ajuntament,València,València,Ciutat Vella,es,Sant Francesc,39.4706793,-0.3755976,False,https://www.idealista.com/inmueble/98270313/,104,"Exclusive penthouse with terrace for sale in San Francesc (Valencia) Brand new penthouse with a 30sqm terrace and views in San Francesc, Valencia. The property has bedroom, 2 bathrooms, parking space, air conditioning, fitted wardrobes, balcony, natural gas heating and concierge.",False,good,False,True,6591.0,False,False,False,False,False,False,,,flat,"Sant Francesc, València",Duplex in Plaza de l'Ajuntament,,duplex,,
98276855,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/35/22/df/1006379553.jpg,VV2207007,27,1,495000.0,flat,sale,151.0,True,4,3,Plaza dels Furs,València,València,Ciutat Vella,es,El Carme,39.4784441,-0.3765459,False,https://www.idealista.com/inmueble/98276855/,950,"Flat for sale with Terrace in El Carme (Valencia) 151 sqm flat with a 20sqm Terrace and views in El Carme, Valencia. The property has 4 bedrooms, 3 bathrooms, air conditioning, fitted wardrobes, balcony and heating.",False,good,False,True,3278.0,False,False,False,False,False,False,,,flat,"El Carme, València",Flat in Plaza dels Furs,,,,
98618484,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ce/b5/12/1018233110.jpg,VV2208034,30,3,2200000.0,flat,sale,366.0,True,4,3,Calle de Colón,València,València,L'Eixample,es,El Pla del Remei,39.4691647,-0.3727994,False,https://www.idealista.com/inmueble/98618484/,310,"Flat for sale in Gran Vía (Valencia) 366 sqm furnished flat in Gran Vía, Valencia. The property has 4 bedrooms, 3 bathrooms, air conditioning, fitted wardrobes, balcony and heating.",False,good,False,True,6011.0,False,False,False,False,False,False,,,flat,"El Pla del Remei, València",Flat in Calle de Colón,"[{'name': 'luxuryType', 'text': 'Luxury'}]",,,
98386082,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3b/15/d9/1010388795.jpg,VV2211026,32,4,390000.0,flat,sale,120.0,True,3,2,Calle alicante,València,València,L'Eixample,es,Russafa,39.4626738,-0.3781942,False,https://www.idealista.com/inmueble/98386082/,820,"Flat for sale with views in Ruzafa (Valencia) 120 sqm furnished flat with views in Ruzafa, Valencia. The property has 3 bedrooms, 2 bathrooms, air conditioning, fitted wardrobes, laundry room, balcony and heating.",True,good,False,True,3250.0,False,False,False,False,False,False,,,flat,"Russafa, València",Flat in Calle alicante,,,,
100638904,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/0b/8d/1094279247.jpg,VV2302092,16,1,205000.0,flat,sale,80.0,False,3,1,Calle del Poeta Altet,València,València,Benimaclet,es,Benimaclet,39.4850313,-0.3635354,False,https://www.idealista.com/inmueble/100638904/,2007,"Flat for sale with Terrace in Benimaclet (Valencia) 80 sqm refurbished flat with Terrace in Benimaclet, Valencia. The property has 3 bedrooms, 1 bathroom, fitted wardrobes and balcony.",False,good,False,True,2563.0,True,False,False,False,False,False,,,flat,"Benimaclet, València",Flat in Calle del Poeta Altet,,,,
98615969,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ec/d6/18/1018161288.jpg,VV2208028,38,7,950000.0,flat,sale,342.0,True,6,4,Calle de Sant Vicent Màrtir,València,València,Ciutat Vella,es,El Mercat,39.4704106,-0.3767584,False,https://www.idealista.com/inmueble/98615969/,69,"Flat for sale with fireplace in El Mercat (Valencia) 342 sqm flat in El Mercat, Valencia. The property has 6 bedrooms, 3 bathrooms, fireplace, air conditioning, fitted wardrobes, laundry room and heating.",True,good,False,True,2778.0,False,False,False,False,False,False,,,flat,"El Mercat, València",Flat in Calle de Sant Vicent Màrtir,,,,
98928815,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/cc/9b/09/1028177283.jpg,VV2209057,37,,2500000.0,chalet,sale,438.0,False,8,6,Calle d'Isabel de Villena,València,València,Poblats Marítims,es,Playa de la Malvarrosa,39.4778829,-0.3274081,False,https://www.idealista.com/inmueble/98928815/,4288,"House for sale with Terrace in Malvarrosa (Valencia) 438 sqm furnished house with Terrace and views in Malvarrosa, Valencia. The property has 8 bedrooms, 6 bathrooms, swimming pool, gymnasium, 7 parking spaces, air conditioning, fitted wardrobes, laundry room, garden, heating and storage room.",False,good,False,,5708.0,False,False,False,False,False,False,True,True,chalet,"Playa de la Malvarrosa, València",Detached house in Calle d'Isabel de Villena,"[{'name': 'villaType', 'text': 'Villa'}, {'name': 'luxuryType', 'text': 'Luxury'}]",independantHouse,,
98276909,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/b7/1b/1006380822.jpg,VV2207027,42,,1350000.0,chalet,sale,850.0,False,6,5,Calle de Pino Panera,València,Godella,Campolivar,es,,39.5331883,-0.4343722,False,https://www.idealista.com/inmueble/98276909/,8622,"Manor Villa in the center of Campolivar Wonderful Villa built in the 60s, which has maintained the charm of its construction in its update. The house is divided into two floors plus a large and diaphanous semi-basement with windows and natural light. This exclusive Villa, completely independent, is located in the center of Campolivar 10 minutes from Valencia and with easy access to the airport and bypass, is equipped with all the necessities to live all year. The house is distributed over 2 floors, differentiating the ground floor, where there is a large office kitchen plus a section for laundry. On this floor, there is the day area with two different rooms and a large dining room all with access to the outside through its large terraces. On this floor there is an independent compartment with two rooms and a bathroom designed to give independence from the rest of the house. On the first floor is the rest area. The completely independent master bedroom has an en suite bathroom with large fitted wardrobes. On this floor there are also three more bedrooms with fitted wardrobes and two bathrooms. The property has all the facilities for the good service of the occupants such as laundry, office cellar, garage, air conditioning and heating etc. In total the house has 6 bedrooms, 5 bathrooms and a large basement for recreation area. For more information do not hesitate to contact us, we will be happy to assist you.",True,good,False,,1588.0,False,False,False,False,False,False,True,True,chalet,"Campolivar, Godella",Detached house in Calle de Pino Panera,"[{'name': 'villaType', 'text': 'Villa'}]",independantHouse,,
99206696,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/c0/75/1036646782.jpg,VV2210033,31,1,460000.0,flat,sale,253.0,True,4,2,Calle d'Alboraia,València,València,La Saïdia,es,Trinitat,39.4845999,-0.3706725,False,https://www.idealista.com/inmueble/99206696/,1703,"Flat for sale with views in Trinitat (Valencia) 253 sqm refurbished flat with views in Trinitat, Valencia. The property has 4 bedrooms, 2 bathrooms, 1 parking space, air conditioning, fitted wardrobes and heating.",True,good,False,True,1818.0,False,False,False,False,False,False,True,True,flat,"Trinitat, València",Flat in Calle d'Alboraia,,,,
