propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace.hasParkingSpace,parkingSpace.isParkingSpaceIncludedInPrice,detailedType.typology,detailedType.subTypology,suggestedTexts.subtitle,suggestedTexts.title,highlight.groupDescription,labels,parkingSpace.parkingSpacePrice,newDevelopmentFinished
100802906,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/82/f9/cd/1100017626.jpg,CLA154,43,1,148000.0,flat,sale,75.0,True,3,1,Calle de San Antonio María Claret,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.642166,-0.8969533,False,https://www.idealista.com/inmueble/100802906/,987,"OWN OFFERS EXCLUSIVELY. EXTERIOR HOUSING IN SAN ANTONIO Mª CLARET STREET. House of 72 useful square meters in living room, 3 bedrooms, kitchen, bathroom and terrace. Housing exterior to Luis del Valle street, 1st floor, elevator, central heating, very bright, magnificent distribution, updated kitchen and bathroom. Completely renovated patio. Due to its privileged geolocation a few meters from Plaza San Francisco, Paseo Fernando el Católico and the university campus, it has easy access to all kinds of services, hospitals, schools, shops, hotels, and transportation. Ideal for families who value the multiple advantages of living in one of the most emblematic areas of Zaragoza, or for investors who want a high return on their capital safely. Coming soon photographic report, planimetry and Virtual Tour. DO NOT MISS THE OPPORTUNITY TO COME AND VISIT IT! ****** SPECIALIZED AGENCY IN THE CENTER-UNIVERSITY-NIGHTINGALE AREA WITH MORE THAN 10 YEARS OF EXPERIENCE.",True,good,False,True,1973.0,True,False,True,False,False,False,,,flat,,"Universidad San Francisco, Zaragoza",Flat in Calle de San Antonio María Claret,,,,
100816050,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/00/3b/ed/1101387612.jpg,CATOLICO 189,39,1,185000.0,flat,sale,89.0,True,3,1,Paseo de Fernando el Católico,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.6424661,-0.8924751,False,https://www.idealista.com/inmueble/100816050/,760,"FROM PROPISO WE OFFER EXCLUSIVELY, HOUSING TO ENTER TO LIVE OUTSIDE ON PASEO FERNANDO EL CATOLICO.  It consists of 80m2 useful, distributed in 3 bedrooms (one of them double), 22m2 living room, kitchen and a bathroom. It also has an interior terrace to the block patio of 25m2. The house is ready to move into as it has updated aluminum windows with thermal break, updated bathroom and kitchen. It has heating and individual gas water. Community fees are €60/month. The farm has renovated patios and an elevator to ground level without architectural barriers. Excellent location surrounded by all kinds of essential services (schools, educational centers, clinics, pharmacies, supermarkets.. . located less than 100 m away) and public transport (less than 200 meters from the Bretón 12 and San Juan de la Cruz 2 bus stops, the GOYA-ZARAGOZA tram and train station). DO NOT MISS THE OPPORTUNITY TO COME AND VISIT IT! COMING SOON PHOTOGRAPHS, PLAN AND VIRTUAL VISIT! SPECIALIZED AGENCY IN THE CENTER-UNIVERSITY-NIGHTINGALE AREA WITH MORE THAN 10 YEARS OF EXPERIENCE.",True,good,False,True,2079.0,True,False,True,False,False,False,,,flat,,"Universidad San Francisco, Zaragoza",Flat in Paseo de Fernando el Católico,Featured,,,
97001060,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ac/55/ac/962767113.jpg,LA RIPA,30,1,125000.0,flat,sale,50.0,True,2,1,FRANCISCO DE LA RIPA,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.6385898,-0.8927682,False,https://www.idealista.com/inmueble/97001060/,1178,"FROM PROPISO WE OFFER HOUSING WITH A MAGNIFICENT TERRACE! 45m2 useful plus 34m2 useful terrace, distributed in 2 bedrooms, living room. kitchen and bathroom. WEST orientation which makes it a very bright home, since it is all exterior. On the opposite facade we find a farm of few heights. Updated farm with elevator at ground level. It has gas outlets. Currently the community fees are €32/month. Unbeatable location in the university-san francisco sector, next to parks, bus stops, tram. In addition to being a very quiet street with very little car traffic. DO NOT MISS THE OPPORTUNITY TO COME AND VISIT IT! FLOOR PLAN, VIDEO AND VIRTUAL VISIT COMING SOON! AGENCY SPECIALIZED IN THE UNIVERSITY-SAN FRANCISCO SECTOR WITH MORE THAN 9 YEARS OF EXPERIENCE. ** ""This ad is not binding and is subject to the contractual links arising from the agreement of wills between buyer and seller. "".",True,renew,False,True,2500.0,True,False,True,False,False,False,,,flat,,"Universidad San Francisco, Zaragoza",Flat in Francisco De La Ripa,,,,
101093004,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9b/07/a2/1109756565.jpg,2842,25,3,199000.0,duplex,sale,100.0,True,2,2,Calle del Emperador César Augusto,Zaragoza,Cuarte de Huerva,,es,,41.5884085,-0.939109,False,https://www.idealista.com/inmueble/101093004/,7900,"This flat is at Calle del Emperador César Augusto, 50410, Cuarte de Huerva, Zaragoza, is in the district of 50410, on floor 3. It is a flat, built in 2008, that has 100 m2 of which 100 m2 are useful and has 2 rooms and 2 bathrooms. It has furnished kitchen and besides, it includes community garden, ascensor, exterior, good condition, equipped kitchen, garage included, individual natural gas heating, communal swimming pool, windows climalit, puerta blindada, aluminum windows, video intercom, dúplex, children's area, west facing, smooth walls, east facing, floating floor, aire acondicionado, ático, private urbanization and terraza.",False,good,False,True,1990.0,True,False,True,False,False,False,True,True,flat,duplex,Cuarte de Huerva,Duplex in Calle del Emperador César Augusto,,,,
99426812,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/30/25/ab/1043545896.jpg,FELIX LATASSA,39,4,110000.0,flat,sale,60.0,False,3,1,Calle de Latassa,Zaragoza,Zaragoza,Universidad San Francisco,es,Universidad San Francisco,41.6403374,-0.8934682,False,https://www.idealista.com/inmueble/99426812/,1011,"PROPISO OFFERS AN EXCLUSIVE 51M2 HOUSING ON FELIX LATASSA STREET. It is distributed in 3 bedrooms, living room, kitchen and a bathroom. It also has a gallery with access from the kitchen. The house is very bright since most of the house overlooks a large block patio facing west. The farm has an elevator and few community fees. You have a wide variety of options when it comes to reform. Ideal both for habitual residence and for investment since it is very close to the university and the Goya station. Currently, Félix Latassa street has been completely renovated, giving rise to a wider and more passable street. SPECIALIZED AGENCY IN THE CENTER-UNIVERSITY-NIGHTINGALE AREA WITH MORE THAN 9 YEARS OF EXPERIENCE.",True,good,False,True,1833.0,True,False,True,False,False,False,,,flat,,"Universidad San Francisco, Zaragoza",Flat in Calle de Latassa,Featured,,,
100960667,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/88/e1/1109236054.jpg,AV88,35,3,88000.0,flat,sale,58.0,True,2,1,Calle Ávila,Zaragoza,Zaragoza,Delicias,es,Ciudad Jardín - Parque Roma,41.6485925,-0.8961937,False,https://www.idealista.com/inmueble/100960667/,591,"PROPISO OFFERS AN EXCLUSIVE 53M2 EXTERIOR HOUSING ON AVILA STREET. It consists of 53 useful m2 distributed in 2 bedrooms, living room, kitchen and a bathroom. It also has a gallery with access from the kitchen. The house is very bright since it has two exterior rooms and the rest overlook a large block patio. Orientation East. Elevator at ground level and fully renovated patio. You have a wide variety of options when it comes to reform. Ideal both for habitual residence and for investment since it is very close to the university, clinical hospital, Plaza Roma and Ciudad Jardín. Very few community expenses. DO NOT MISS THE OPPORTUNITY TO COME AND VISIT IT! SPECIALIZED AGENCY IN THE CENTER-UNIVERSITY-PARQUE ROMA AREA WITH MORE THAN 10 YEARS OF EXPERIENCE.",True,renew,False,True,1517.0,True,False,True,False,False,False,,,flat,,"Ciudad Jardín - Parque Roma, Zaragoza",Flat in Calle Ávila,Featured,,,
100982770,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/29/7a/00/1106017833.jpg,M.PIDAL240,51,3,240000.0,flat,sale,130.0,True,4,2,MENENDEZ PIDAL,Zaragoza,Zaragoza,Pol Universidad Romareda,es,Pol Universidad Romareda,41.6333719,-0.9043941,False,https://www.idealista.com/inmueble/100982770/,2137,"PROPISO OFFERS EXCLUSIVELY, OUTSIDE HOUSING OF 115 SQUARE METERS IN RESIDENTIAL AREA WITH GARAGE ON FARM! Floor of 114.36 m2 useful, distributed in 4 rooms (2 of them double), living room of 32 m2, kitchen, bathroom, 2 toilets and covered gallery. The house enjoys great light, thanks to its HEIGHT (3rd FLOOR) and ORIENTATION (SOUTH). The meters and their distribution offer infinite possibilities for your REFORM. Includes a spacious GARAGE PLACE, with good maneuverability and direct access from the farm itself. The farm has a concierge and has 2 elevators to COTA CERO. Community expenses of €104/month. The property is located in ""Urbanización Isabel La Católica"", a residential complex with green areas, swings and sports courts for private use. The property is surrounded by all kinds of services (pharmacy, grocery store, cafeteria.. . ), schools and less than 500 m. several hospitals (Miguel Servet University Hospital and Casablanca General Defense Hospital), and the main public transport services (42 bus stop and Casablanca tram stop). TO REFORM TO YOUR TASTE! DO NOT MISS THE OPPORTUNITY TO COME AND VISIT IT! COMING SOON VIRTUAL TOUR AND PLANIMETRY! **** This announcement is not binding and is subject to the contractual ties derived from the agreement of wills between buyer and seller. **** SPECIALIZED AGENCY IN THE CENTER-UNIVERSITY-ROMAREDA AREA WITH MORE THAN 10 YEARS OF EXPERIENCE.",True,renew,False,True,1846.0,True,False,True,False,False,False,True,True,flat,,"Pol Universidad Romareda, Zaragoza",Flat in Menendez Pidal,Featured,,,
101098707,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1b/ef/b9/1109995214.jpg,MARINA ESPAÑOLA 220,43,7,220000.0,flat,sale,126.0,True,3,2,Calle de la Marina Española,Zaragoza,Zaragoza,Ruiseñores,es,Ruiseñores,41.6393259,-0.893868,False,https://www.idealista.com/inmueble/101098707/,1128,"From PROPISO we are committed to your new home! On this occasion we offer you a house to move into, located in one of the most peaceful areas of Zaragoza. Starting from its 102 useful square meters, the property is distributed in 3 bedrooms, a 26-meter outdoor living room with access to a 9-square-meter terrace, overlooking green areas, 2 fully equipped bathrooms, and a kitchen with access to a gallery. The range of upgrade possibilities is infinite and can vary depending on the needs of potential buyers. As distinctive elements we can highlight its luminosity, thanks to its orientation; its excellent distribution with optimal use of square meters; and its geolocation, right next to the emblematic Parque Grande and with all kinds of services distributed in the surroundings. The farm has FOUR elevators at ground level and porter service throughout the year. Ideal for people who seek to have all the privileges of living in one of the reference areas of the city, or for those who consider making their capital profitable in a safe and systematic way. DO NOT MISS THE OPPORTUNITY TO COME AND VISIT IT! **** This announcement is not binding and is subject to the contractual ties derived from the agreement of wills between buyer and seller. **** SPECIALIZED AGENCY IN THE CENTER-UNIVERSITY-NIGHTINGALE AREA WITH MORE THAN 10 YEARS OF EXPERIENCE.",True,good,False,True,1746.0,True,False,True,False,False,False,,,flat,,"Ruiseñores, Zaragoza",Flat in Calle de la Marina Española,Featured,,,
101099183,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/74/a6/5a/1110034514.jpg,ASIN209,49,7,209000.0,flat,sale,107.0,True,3,2,Calle de Asín y Palacios,Zaragoza,Zaragoza,Pol Universidad Romareda,es,Pol Universidad Romareda,41.6344455,-0.9042938,False,https://www.idealista.com/inmueble/101099183/,2037,,True,renew,False,True,1953.0,True,False,True,False,False,False,True,True,flat,,"Pol Universidad Romareda, Zaragoza",Flat in Calle de Asín y Palacios,,,,
100266198,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/d9/12/1075572020.jpg,OT75,43,4,75000.0,flat,sale,80.0,True,3,1,Calle del Obispo Tajón,Zaragoza,Zaragoza,Delicias,es,Ciudad Jardín - Parque Roma,41.6478834,-0.8996188,False,https://www.idealista.com/inmueble/100266198/,881,"PROPISO OFFERS EXCLUSIVE OUTSIDE 72M2 HOUSING ON OBISPO TAJON STREET. It consists of 72m2 useful distributed in 3 bedrooms, living room, kitchen and a bathroom.It also has a gallery with access from the kitchen. The house is very bright since it has two exterior rooms and the rest overlook a large block patio. You have a wide variety of options when it comes to reform.Ideal both for habitual residence and for investment since it is very close to the university, Plaza Roma and Ciudad Jardín.Very few community expenses. DO NOT MISS THE OPPORTUNITY TO COME AND VISIT IT! **** This announcement is not binding and is subject to the contractual ties derived from the agreement of wills between buyer and seller.**** SPECIALIZED AGENCY IN THE CENTER-UNIVERSITY-PARQUE ROMA AREA WITH MORE THAN 8 YEARS OF EXPERIENCE.",True,renew,False,False,938.0,True,False,True,False,False,False,,,flat,,"Ciudad Jardín - Parque Roma, Zaragoza",Flat in Calle del Obispo Tajón,,,,
